traced_nodes,nl,trial,timestamp,strategy,numLocales,tracePath,totalTime,throughput,source_run
16,2,2,2026-07-17T20-52-33.128958,locgroup_dist_block,2,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,111.383905,7620545,run_20260717_203803_save
16,2,3,2026-07-17T20-55-04.763427,locgroup_dist_block,2,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,112.584678,7539268,run_20260717_203803_save
16,2,4,2026-07-17T20-57-31.499758,locgroup_dist_block,2,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,110.422604,7686887,run_20260717_203803_save
16,2,5,2026-07-17T21-00-03.787880,locgroup_dist_block,2,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,116.433486,7290051,run_20260717_203803_save
16,4,1,2026-07-17T21-02-00.206356,locgroup_dist_block,4,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,76.131111,11149267,run_20260717_203803_save
16,4,2,2026-07-17T21-03-53.285954,locgroup_dist_block,4,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,76.603278,11080545,run_20260717_203803_save
16,4,3,2026-07-17T21-05-42.138580,locgroup_dist_block,4,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,72.513798,11705442,run_20260717_203803_save
16,4,4,2026-07-17T21-07-33.153808,locgroup_dist_block,4,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,74.186901,11441455,run_20260717_203803_save
16,4,5,2026-07-17T21-09-25.820820,locgroup_dist_block,4,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,76.507806,11094372,run_20260717_203803_save
16,8,1,2026-07-17T21-11-05.296419,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,58.240923,14574049,run_20260717_203803_save
16,8,2,2026-07-17T21-12-40.518733,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,58.211621,14581385,run_20260717_203803_save
16,8,3,2026-07-17T21-14-13.317513,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,55.43598,15311465,run_20260717_203803_save
16,8,4,2026-07-17T21-15-46.738404,locgroup_dist_block,8,/lus/bnchlu1/adt/otf2-traces/frontier/frontier-16-node-single-HPL-run/traces.otf2,56.384567,15053873,run_20260717_203803_save
